run_name,agent,model,backend,task,trial,reward,passed,weighted_gen_tok_s,model_baseline,valid,reason
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,cosign-keyless-signing,cosign-keyless-signing__rKCkC2v,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,log-summary,log-summary__nxKhfUZ,1.0,1,48.76,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,schedule-vacation,schedule-vacation__LUxgi8n,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,protein-sequence,protein-sequence__D4kfE3X,,0,,48.76,0,ungraded
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,build-pmars,build-pmars__soosyes,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,ekf-localization,ekf-localization__4mMm57d,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__VdRbaWj,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,build-pov-ray,build-pov-ray__erBMCdG,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,systemd-log-monitoring,systemd-log-monitoring__b4rWB74,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,supply-chain-fulfillment,supply-chain-fulfillment__sxzj5Dw,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__6jDhVyA,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,vimscript-vim-quine,vimscript-vim-quine__t4TFUTZ,0.0,0,47.89,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,git-leak-recovery,git-leak-recovery__n6KfrCC,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,playing-card-recognition,playing-card-recognition__rDYYutG,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,headless-terminal,headless-terminal__wDWyLNp,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,pandas-etl,pandas-etl__fVRPqPM,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,fix-git,fix-git__kBdAEog,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,prove-plus-comm,prove-plus-comm__YjyBmQV,0.0,0,,48.76,1,valid
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,local,broken-python,broken-python__cWhxpLy,0.0,0,,48.76,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,legal-summary-extraction,legal-summary-extraction__MxPmBsA,0.0,0,53.48,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,jsonl-aggregator,jsonl-aggregator__wqsfPEa,1.0,1,54.93,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,polyglot-c-py,polyglot-c-py__UfEwcjR,,0,,53.7,0,ungraded
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,pypi-server,pypi-server__2TqVN6S,1.0,1,54.02,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,jq-data-processing,jq-data-processing__iAbxmSA,1.0,1,50.97,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,code-from-image,code-from-image__5Ssx9Wg,0.0,0,53.17,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,kv-store-grpc,kv-store-grpc__89XydYz,0.0,0,53.71,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,image-tile-identification,image-tile-identification__kvXbDUx,0.0,0,52.14,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,amuse-install,amuse-install__9XygVm2,0.0,0,51.63,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__VoDnkgg,1.0,1,51.79,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__ymZcntq,1.0,1,51.85,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,smiles-data-lab,smiles-data-lab__ksQEkg4,,0,,53.7,0,ungraded
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,california-housing-api,california-housing-api__TWoz4NQ,1.0,1,52.53,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,convolutional-layers,convolutional-layers__jckd6Ku,1.0,1,52.05,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,cosign-keyless-signing,cosign-keyless-signing__b5HBMav,1.0,1,52.96,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,log-summary,log-summary__mraCbRk,0.0,0,55.19,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,schedule-vacation,schedule-vacation__F8eYQJw,1.0,1,53.22,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,protein-sequence,protein-sequence__druvRk4,,0,,53.7,0,ungraded
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,build-pmars,build-pmars__7ewsFQi,1.0,1,52.86,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,ekf-localization,ekf-localization__vDPqLUL,0.0,0,53.68,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__NzSicUP,1.0,1,52.38,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,build-pov-ray,build-pov-ray__Rayia59,0.0,0,53.44,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,systemd-log-monitoring,systemd-log-monitoring__9N2ua6p,0.0,0,54.29,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,supply-chain-fulfillment,supply-chain-fulfillment__DVN9NFx,0.0,0,50.07,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__2shDdyJ,1.0,1,54.17,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,vimscript-vim-quine,vimscript-vim-quine__BVuKn4n,0.0,0,53.71,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,mlflow-register,mlflow-register__nEaYmsM,1.0,1,52.3,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,git-leak-recovery,git-leak-recovery__AbQHWxb,1.0,1,54.34,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,playing-card-recognition,playing-card-recognition__S89ApkK,0.0,0,51.14,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,headless-terminal,headless-terminal__4YfSXeM,0.0,0,51.63,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,pandas-etl,pandas-etl__vywpGPZ,1.0,1,54.5,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,prove-plus-comm,prove-plus-comm__bQ2zWCu,1.0,1,29.93,53.7,1,valid
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,local,broken-python,broken-python__ni9pVLX,0.0,0,55.47,53.7,1,valid
test-claude-code-v4,claude-code,claude-sonnet-4-20250514,local,fix-git,fix-git__iVnuUpX,0.0,0,,,0,test_run
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,build-pov-ray,build-pov-ray__B5hJqQJ,0.0,0,65.66,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,code-from-image,code-from-image__GBTof3k,0.0,0,68.28,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__Xxk2hwX,0.0,0,61.54,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,kv-store-grpc,kv-store-grpc__RzHzCp7,0.0,0,71.1,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,git-leak-recovery,git-leak-recovery__tG9PZS2,1.0,1,70.99,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,pypi-server,pypi-server__t9biMY4,1.0,1,72.23,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,headless-terminal,headless-terminal__TL6axsp,0.0,0,70.14,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,polyglot-c-py,polyglot-c-py__AAcLMuT,0.0,0,65.5,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__i6a6rhv,,0,48.97,56.29,0,ungraded
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,prove-plus-comm,prove-plus-comm__LfzNX5F,1.0,1,75.97,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,build-pmars,build-pmars__zuR2vm9,1.0,1,58.29,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,fix-git,fix-git__k7oMoLg,0.0,0,72.87,56.29,1,valid
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,local,winning-avg-corewars,winning-avg-corewars__PPkoSkr,,0,49.31,56.29,0,ungraded
test-claude-code-v3,claude-code,claude-sonnet-4-20250514,local,fix-git,fix-git__vPnJ8VT,0.0,0,,,0,test_run
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,legal-summary-extraction,legal-summary-extraction__kHVncC4,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,jsonl-aggregator,jsonl-aggregator__3QZqesX,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,polyglot-c-py,polyglot-c-py__pU4iCAL,,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,pypi-server,pypi-server__rBh84PN,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,jq-data-processing,jq-data-processing__N6N9wpG,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,code-from-image,code-from-image__dpKA8Ye,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__3bU5M2V,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,kv-store-grpc,kv-store-grpc__Dqr3aJG,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,image-tile-identification,image-tile-identification__4Fdt2N4,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,amuse-install,amuse-install__4tHAquM,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__EDKjoez,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,winning-avg-corewars,winning-avg-corewars__unMTZr6,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__3eAQ7Bw,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3pgvLkg,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,smiles-data-lab,smiles-data-lab__spgR4yR,,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,california-housing-api,california-housing-api__A564YXK,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,convolutional-layers,convolutional-layers__pM3i3dx,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cosign-keyless-signing,cosign-keyless-signing__tyMzYZb,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,log-summary,log-summary__67CT7Eu,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,schedule-vacation,schedule-vacation__or73Csb,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,protein-sequence,protein-sequence__WesT3D9,,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-pmars,build-pmars__o92Utpb,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,ekf-localization,ekf-localization__XW4FumW,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__3kqBjQx,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-pov-ray,build-pov-ray__DkpmUVL,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,systemd-log-monitoring,systemd-log-monitoring__y4PTWZT,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,supply-chain-fulfillment,supply-chain-fulfillment__kycGU87,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__RKaJPqv,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,vimscript-vim-quine,vimscript-vim-quine__5KJ2XmG,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,mlflow-register,mlflow-register__wQbe4gd,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,git-leak-recovery,git-leak-recovery__8Qd3oTU,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,playing-card-recognition,playing-card-recognition__CTfDLcg,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,headless-terminal,headless-terminal__xKrGA2b,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,pandas-etl,pandas-etl__N4R4PjX,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,fix-git,fix-git__6VULcoP,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,prove-plus-comm,prove-plus-comm__wTEZgxm,0.0,0,,56.29,0,agent_integration_failure
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,broken-python,broken-python__VgyX875,0.0,0,,56.29,0,agent_integration_failure
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,build-pmars,build-pmars__BLhNAEA,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,winning-avg-corewars,winning-avg-corewars__nZSNCsL,0.0,0,18.26,18.26,1,valid
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,headless-terminal,headless-terminal__fUpdazL,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,cobol-modernization,cobol-modernization__EGLqHm8,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,fix-git,fix-git__rPj2EZp,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,kv-store-grpc,kv-store-grpc__9FM8qjg,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,build-pov-ray,build-pov-ray__SyKHgii,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,polyglot-c-py,polyglot-c-py__if2F9T7,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,code-from-image,code-from-image__Sg5B9sP,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,git-leak-recovery,git-leak-recovery__fhkxawC,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,prove-plus-comm,prove-plus-comm__GXDepxM,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,pypi-server,pypi-server__8tKPrkx,,0,,18.26,0,ungraded
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,local,schemelike-metacircular-eval,schemelike-metacircular-eval__GgQeLbC,,0,,18.26,0,ungraded
test-claude-code,claude-code,claude-sonnet-4-20250514,local,fix-git,fix-git__Wz7XAgq,,0,,,0,test_run
test-claude-code,claude-code,claude-sonnet-4-20250514,local,fix-git,fix-git__bgVqZj9,0.0,0,,,0,test_run
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,legal-summary-extraction,legal-summary-extraction__NyXKgRQ,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,jsonl-aggregator,jsonl-aggregator__TXPo3AM,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,polyglot-c-py,polyglot-c-py__5uHBGmb,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,jq-data-processing,jq-data-processing__Fo4kcjC,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,code-from-image,code-from-image__bNnKVnS,0.0,0,1.25,45.78,0,infra_slow
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__Wx84k4C,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,smiles-data-lab,smiles-data-lab__TminfZg,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,log-summary,log-summary__rGQYbiL,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,schedule-vacation,schedule-vacation__QL6TRBD,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,protein-sequence,protein-sequence__aeyUPhg,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,systemd-log-monitoring,systemd-log-monitoring__EsgDvTd,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,supply-chain-fulfillment,supply-chain-fulfillment__Fgj6z84,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__unxufgN,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,vimscript-vim-quine,vimscript-vim-quine__BFdWMgR,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,mlflow-register,mlflow-register__z6zJk3J,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,playing-card-recognition,playing-card-recognition__guo34G7,,0,,45.78,0,ungraded
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,local,pandas-etl,pandas-etl__qxdnkW6,,0,,45.78,0,ungraded
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,legal-summary-extraction,legal-summary-extraction__qFyar9x,0.0,0,64.16,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,jsonl-aggregator,jsonl-aggregator__EizVivv,0.0,0,64.24,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,jq-data-processing,jq-data-processing__CwoxHba,0.0,0,64.58,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,cobol-modernization,cobol-modernization__Z6B3jbT,0.0,0,65.16,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,image-tile-identification,image-tile-identification__xjUiGak,0.0,0,64.94,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,amuse-install,amuse-install__gJnfZt6,0.0,0,25.24,64.17,0,infra_slow
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,winning-avg-corewars,winning-avg-corewars__phsnrce,0.0,0,24.5,64.17,0,infra_slow
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,smiles-data-lab,smiles-data-lab__nQbPHXa,,0,,64.17,0,ungraded
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,convolutional-layers,convolutional-layers__tLK8K7M,0.0,0,43.57,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,cosign-keyless-signing,cosign-keyless-signing__XqVsuJs,0.0,0,64.49,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,protein-sequence,protein-sequence__HytUdJ6,,0,,64.17,0,ungraded
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,build-pmars,build-pmars__9u2J8gZ,0.0,0,65.05,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,ekf-localization,ekf-localization__ipkpXrJ,0.0,0,63.64,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__u4PZh5N,0.0,0,64.32,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,build-pov-ray,build-pov-ray__N5vxgCn,0.0,0,65.17,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,systemd-log-monitoring,systemd-log-monitoring__kzkH43C,0.0,0,34.34,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__zL3gCua,0.0,0,65.06,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,pandas-etl,pandas-etl__yqhytDF,0.0,0,64.46,64.17,1,valid
