run_name,agent,model,task,trial,backend,source,reward,graded,passed,n_calls,sum_completion_tokens,sum_prompt_tokens,max_prompt_tokens,weighted_gen_tok_s,n_truncated
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,build-pmars,build-pmars__mgWkfHm,local,terminal-bench,1.0,1,1,22,6642,260158,21605,53.84,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,ekf-localization,ekf-localization__TRmjffm,local,openthoughts-tblite,0.0,1,0,7,5024,50064,10433,55.78,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,cryptographic-protocol-verifier,cryptographic-protocol-verifier__apUSm5j,local,openthoughts-tblite,1.0,1,1,9,7022,52298,10942,55.92,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,supply-chain-fulfillment,supply-chain-fulfillment__Z9oyJjs,local,openthoughts-tblite,1.0,1,1,11,7216,158883,20251,53.41,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,hydra-debug-slurm-mode,hydra-debug-slurm-mode__QmJa8r9,local,openthoughts-tblite,1.0,1,1,12,4506,52694,7604,56.51,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,vimscript-vim-quine,vimscript-vim-quine__5wHuhef,local,openthoughts-tblite,,0,0,18,14646,286666,27190,53.66,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,mlflow-register,mlflow-register__yHTzjjE,local,openthoughts-tblite,0.0,1,0,5,1968,15918,4360,57.3,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,git-leak-recovery,git-leak-recovery__EeuTaDF,local,terminal-bench,1.0,1,1,8,2580,21729,4318,57.18,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,playing-card-recognition,playing-card-recognition__DFYQ6ra,local,openthoughts-tblite,,0,0,20,17658,287025,32683,53.0,1
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,headless-terminal,headless-terminal__o2igKZZ,local,terminal-bench,1.0,1,1,26,14916,436898,31602,53.01,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,pandas-etl,pandas-etl__KizkrBj,local,openthoughts-tblite,0.0,1,0,8,3926,27951,5450,57.08,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,fix-git,fix-git__BtRQ55G,local,terminal-bench,1.0,1,1,10,2792,24564,3880,57.36,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,prove-plus-comm,prove-plus-comm__jwhtisR,local,terminal-bench,1.0,1,1,10,4023,31229,5147,57.01,0
terminus-2-qwen3.5-35b-a3b-gguf-local,terminus-2,Qwen3.5-35B-A3B,broken-python,broken-python__FZ69bZ4,local,openthoughts-tblite,1.0,1,1,8,2079,17488,3777,57.67,0
test-claude-code-v2,claude-code,claude-sonnet-4-20250514,fix-git,fix-git__bBiffTD,local,terminal-bench,0.0,1,0,0,0,0,0,,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,polyglot-c-py,polyglot-c-py__5yjY3ya,local,terminal-bench,0.0,1,0,15,8993,210255,21546,12.35,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,headless-terminal,headless-terminal__JYMzbkT,local,terminal-bench,0.0,1,0,18,4886,111762,10994,10.79,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,fix-git,fix-git__fEs5KDe,local,terminal-bench,0.0,1,0,56,8896,512666,14963,11.52,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,prove-plus-comm,prove-plus-comm__Z3AuKXo,local,terminal-bench,0.0,1,0,38,11454,315653,15822,13.65,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,cobol-modernization,cobol-modernization__pgUtJ4g,local,terminal-bench,0.0,1,0,26,6492,296089,24314,13.25,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,pypi-server,pypi-server__VAe2TKo,local,terminal-bench,0.0,1,0,12,4080,208534,32114,12.09,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,winning-avg-corewars,winning-avg-corewars__TSndotj,local,terminal-bench,0.0,1,0,14,5570,89004,13114,14.01,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,build-pmars,build-pmars__5TSxGaZ,local,terminal-bench,0.0,1,0,11,6496,146017,27997,12.31,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,code-from-image,code-from-image__rd5Pg3D,local,terminal-bench,0.0,1,0,30,12282,309672,18276,10.8,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,kv-store-grpc,kv-store-grpc__bhGUnJt,local,terminal-bench,0.0,1,0,3,2182,10818,7613,11.79,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,schemelike-metacircular-eval,schemelike-metacircular-eval__PBbKgXx,local,terminal-bench,0.0,1,0,7,2243,21377,4625,12.53,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,git-leak-recovery,git-leak-recovery__WAsGeFJ,local,terminal-bench,0.0,1,0,22,3383,88459,6449,14.96,0
terminus-2-mistral-small-2409,terminus-2,Mistral-Small-Instruct-2409,build-pov-ray,build-pov-ray__8LkqSjd,local,terminal-bench,,0,0,43,21895,835917,32658,10.86,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,legal-summary-extraction,legal-summary-extraction__YgYrAQj,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,jsonl-aggregator,jsonl-aggregator__TUMKSGN,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,polyglot-c-py,polyglot-c-py__Vn7b73j,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,pypi-server,pypi-server__DABPQBw,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,jq-data-processing,jq-data-processing__sKY5R2f,local,openthoughts-tblite,1.0,1,1,8,3334,149897,20714,45.65,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,code-from-image,code-from-image__6TRNmYn,local,terminal-bench,0.0,1,0,1,801,7733,7733,48.41,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,cobol-modernization,cobol-modernization__UWsTZNZ,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,kv-store-grpc,kv-store-grpc__CDtMWpn,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,image-tile-identification,image-tile-identification__2K6qd2Y,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,amuse-install,amuse-install__RJXo8jE,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,schemelike-metacircular-eval,schemelike-metacircular-eval__tKNXYsq,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__eXdTe27,local,terminal-bench,0.0,1,0,9,3144,80889,9958,48.16,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__EWeiBmi,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__SAcWTNg,local,openthoughts-tblite,1.0,1,1,2,4533,19419,9818,47.35,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,smiles-data-lab,smiles-data-lab__qKBEQvp,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,california-housing-api,california-housing-api__mqHzsno,local,openthoughts-tblite,0.0,1,0,56,10794,982148,24789,45.4,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,convolutional-layers,convolutional-layers__jV3dgAb,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__rKCkC2v,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,log-summary,log-summary__nxKhfUZ,local,openthoughts-tblite,1.0,1,1,4,982,32145,8244,48.76,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,schedule-vacation,schedule-vacation__LUxgi8n,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,protein-sequence,protein-sequence__D4kfE3X,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,build-pmars,build-pmars__soosyes,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,ekf-localization,ekf-localization__4mMm57d,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,cryptographic-protocol-verifier,cryptographic-protocol-verifier__VdRbaWj,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,build-pov-ray,build-pov-ray__erBMCdG,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,systemd-log-monitoring,systemd-log-monitoring__b4rWB74,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__sxzj5Dw,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,hydra-debug-slurm-mode,hydra-debug-slurm-mode__6jDhVyA,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,vimscript-vim-quine,vimscript-vim-quine__t4TFUTZ,local,openthoughts-tblite,0.0,1,0,12,3577,120157,11589,47.89,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,git-leak-recovery,git-leak-recovery__n6KfrCC,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,playing-card-recognition,playing-card-recognition__rDYYutG,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,headless-terminal,headless-terminal__wDWyLNp,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,pandas-etl,pandas-etl__fVRPqPM,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,fix-git,fix-git__kBdAEog,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,prove-plus-comm,prove-plus-comm__YjyBmQV,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-gpt-oss-120b-gguf-64gb,openhands,gpt-oss-120b,broken-python,broken-python__cWhxpLy,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,legal-summary-extraction,legal-summary-extraction__MxPmBsA,local,openthoughts-tblite,0.0,1,0,19,1444,241992,31193,53.48,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,jsonl-aggregator,jsonl-aggregator__wqsfPEa,local,openthoughts-tblite,1.0,1,1,6,1312,57275,10954,54.93,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,polyglot-c-py,polyglot-c-py__UfEwcjR,local,terminal-bench,,0,0,0,0,0,0,,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,pypi-server,pypi-server__2TqVN6S,local,terminal-bench,1.0,1,1,35,4304,434123,17006,54.02,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,jq-data-processing,jq-data-processing__iAbxmSA,local,openthoughts-tblite,1.0,1,1,11,1871,252979,25548,50.97,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,code-from-image,code-from-image__5Ssx9Wg,local,terminal-bench,0.0,1,0,25,5608,298019,19772,53.17,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,kv-store-grpc,kv-store-grpc__89XydYz,local,terminal-bench,0.0,1,0,30,4209,386123,16503,53.71,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,image-tile-identification,image-tile-identification__kvXbDUx,local,openthoughts-tblite,0.0,1,0,21,15071,373881,27933,52.14,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,amuse-install,amuse-install__9XygVm2,local,openthoughts-tblite,0.0,1,0,25,3154,472963,29338,51.63,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__VoDnkgg,local,openthoughts-tblite,1.0,1,1,23,11822,419776,32665,51.79,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__ymZcntq,local,openthoughts-tblite,1.0,1,1,9,14992,175385,30950,51.85,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,smiles-data-lab,smiles-data-lab__ksQEkg4,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,california-housing-api,california-housing-api__TWoz4NQ,local,openthoughts-tblite,1.0,1,1,25,6269,412396,24491,52.53,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,convolutional-layers,convolutional-layers__jckd6Ku,local,openthoughts-tblite,1.0,1,1,16,12319,273410,30133,52.05,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,cosign-keyless-signing,cosign-keyless-signing__b5HBMav,local,openthoughts-tblite,1.0,1,1,36,6746,633700,23646,52.96,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,log-summary,log-summary__mraCbRk,local,openthoughts-tblite,0.0,1,0,8,864,69405,9098,55.19,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,schedule-vacation,schedule-vacation__F8eYQJw,local,openthoughts-tblite,1.0,1,1,14,3049,178968,15512,53.22,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,protein-sequence,protein-sequence__druvRk4,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,build-pmars,build-pmars__7ewsFQi,local,terminal-bench,1.0,1,1,27,4152,374224,20845,52.86,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,ekf-localization,ekf-localization__vDPqLUL,local,openthoughts-tblite,0.0,1,0,9,3093,107909,14926,53.68,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,cryptographic-protocol-verifier,cryptographic-protocol-verifier__NzSicUP,local,openthoughts-tblite,1.0,1,1,24,8328,431743,26794,52.38,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,build-pov-ray,build-pov-ray__Rayia59,local,terminal-bench,0.0,1,0,26,2537,376394,30383,53.44,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,systemd-log-monitoring,systemd-log-monitoring__9N2ua6p,local,openthoughts-tblite,0.0,1,0,5,480,49531,10303,54.29,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,supply-chain-fulfillment,supply-chain-fulfillment__DVN9NFx,local,openthoughts-tblite,0.0,1,0,22,7655,408705,29542,50.07,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,hydra-debug-slurm-mode,hydra-debug-slurm-mode__2shDdyJ,local,openthoughts-tblite,1.0,1,1,28,2952,329429,15302,54.17,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,vimscript-vim-quine,vimscript-vim-quine__BVuKn4n,local,openthoughts-tblite,0.0,1,0,11,6409,148833,18661,53.71,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,mlflow-register,mlflow-register__nEaYmsM,local,openthoughts-tblite,1.0,1,1,22,3015,397810,23275,52.3,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,git-leak-recovery,git-leak-recovery__AbQHWxb,local,terminal-bench,1.0,1,1,21,1856,234183,14797,54.34,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,playing-card-recognition,playing-card-recognition__S89ApkK,local,openthoughts-tblite,0.0,1,0,22,22466,408539,31626,51.14,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,headless-terminal,headless-terminal__4YfSXeM,local,terminal-bench,0.0,1,0,46,9993,904414,31750,51.63,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,pandas-etl,pandas-etl__vywpGPZ,local,openthoughts-tblite,1.0,1,1,6,1526,61917,12190,54.5,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,prove-plus-comm,prove-plus-comm__bQ2zWCu,local,terminal-bench,1.0,1,1,6,913,52666,9274,29.93,0
openhands-qwen3.5-35b-a3b-gguf-local,openhands,Qwen3.5-35B-A3B,broken-python,broken-python__ni9pVLX,local,openthoughts-tblite,0.0,1,0,6,478,50473,8733,55.47,0
test-claude-code-v4,claude-code,claude-sonnet-4-20250514,fix-git,fix-git__iVnuUpX,local,terminal-bench,0.0,1,0,0,0,0,0,,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pov-ray,build-pov-ray__B5hJqQJ,local,terminal-bench,0.0,1,0,29,4592,193878,12678,65.66,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,code-from-image,code-from-image__GBTof3k,local,terminal-bench,0.0,1,0,27,4800,156635,10201,68.28,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__Xxk2hwX,local,terminal-bench,0.0,1,0,29,6744,257978,14514,61.54,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,kv-store-grpc,kv-store-grpc__RzHzCp7,local,terminal-bench,0.0,1,0,18,3543,81352,7367,71.1,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,git-leak-recovery,git-leak-recovery__tG9PZS2,local,terminal-bench,1.0,1,1,25,3413,109816,7887,70.99,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,pypi-server,pypi-server__t9biMY4,local,terminal-bench,1.0,1,1,25,3480,104210,7384,72.23,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,headless-terminal,headless-terminal__TL6axsp,local,terminal-bench,0.0,1,0,20,4664,106858,9339,70.14,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,terminal-bench,0.0,1,0,29,7296,234693,13199,65.5,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,terminal-bench,,0,0,43,16630,639688,32567,48.97,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,terminal-bench,1.0,1,1,14,2303,38104,4501,75.97,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,terminal-bench,1.0,1,1,44,5263,481534,19089,58.29,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,terminal-bench,0.0,1,0,27,3047,113407,6939,72.87,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,winning-avg-corewars,winning-avg-corewars__PPkoSkr,local,terminal-bench,,0,0,101,16213,2057929,32644,49.31,0
test-claude-code-v3,claude-code,claude-sonnet-4-20250514,fix-git,fix-git__vPnJ8VT,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,legal-summary-extraction,legal-summary-extraction__kHVncC4,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,jsonl-aggregator,jsonl-aggregator__3QZqesX,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__pU4iCAL,local,terminal-bench,,0,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,pypi-server,pypi-server__rBh84PN,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,jq-data-processing,jq-data-processing__N6N9wpG,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,code-from-image,code-from-image__dpKA8Ye,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__3bU5M2V,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,kv-store-grpc,kv-store-grpc__Dqr3aJG,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,image-tile-identification,image-tile-identification__4Fdt2N4,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,amuse-install,amuse-install__4tHAquM,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__EDKjoez,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,winning-avg-corewars,winning-avg-corewars__unMTZr6,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__3eAQ7Bw,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3pgvLkg,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,smiles-data-lab,smiles-data-lab__spgR4yR,local,openthoughts-tblite,,0,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,california-housing-api,california-housing-api__A564YXK,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,convolutional-layers,convolutional-layers__pM3i3dx,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,cosign-keyless-signing,cosign-keyless-signing__tyMzYZb,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,log-summary,log-summary__67CT7Eu,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,schedule-vacation,schedule-vacation__or73Csb,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,protein-sequence,protein-sequence__WesT3D9,local,openthoughts-tblite,,0,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__o92Utpb,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,ekf-localization,ekf-localization__XW4FumW,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,cryptographic-protocol-verifier,cryptographic-protocol-verifier__3kqBjQx,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-pov-ray,build-pov-ray__DkpmUVL,local,terminal-bench,0.0,1,0,0,0,0,0,,0
